symbol,date,adj_close
AAPL,2017-11-20,39.80792236328125
AAPL,2017-11-21,40.5479736328125
AAPL,2017-11-22,40.974205017089844
AAPL,2017-11-24,40.9765625
AAPL,2017-11-27,40.77046585083008
AAPL,2017-11-28,40.531578063964844
AAPL,2017-11-29,39.69083023071289
AAPL,2017-11-30,40.24587631225586
AAPL,2017-12-01,40.05852508544922
AAPL,2017-12-04,39.76577377319336
AAPL,2017-12-05,39.72830581665039
AAPL,2017-12-06,39.58076095581055
AAPL,2017-12-07,39.65336608886719
AAPL,2017-12-08,39.66507339477539
AAPL,2017-12-11,40.437904357910156
AAPL,2017-12-12,40.21073913574219
AAPL,2017-12-13,40.3442268371582
AAPL,2017-12-14,40.33252716064453
AAPL,2017-12-15,40.74235153198242
AAPL,2017-12-18,41.31612014770508
AAPL,2017-12-19,40.87584686279297
AAPL,2017-12-20,40.83134841918945
AAPL,2017-12-21,40.98590850830078
AAPL,2017-12-22,40.98590850830078
AAPL,2017-12-26,39.94611358642578
AAPL,2017-12-27,39.95314025878906
AAPL,2017-12-28,40.0655403137207
AAPL,2017-12-29,39.632286071777344
AAPL,2018-01-02,40.341880798339844
AAPL,2018-01-03,40.33487319946289
AAPL,2018-01-04,40.522212982177734
AAPL,2018-01-05,40.98357009887695
AAPL,2018-01-08,40.83134841918945
AAPL,2018-01-09,40.826656341552734
AAPL,2018-01-10,40.81729507446289
AAPL,2018-01-11,41.04915237426758
AAPL,2018-01-12,41.47303771972656
AAPL,2018-01-16,41.26224899291992
AAPL,2018-01-17,41.943763732910156
AAPL,2018-01-18,41.98122787475586
AAPL,2018-01-19,41.79387283325195
AAPL,2018-01-22,41.451961517333984
AAPL,2018-01-23,41.46131896972656
AAPL,2018-01-24,40.80091094970703
AAPL,2018-01-25,40.07257080078125
AAPL,2018-01-26,40.166255950927734
AAPL,2018-01-29,39.334861755371094
AAPL,2018-01-30,39.10301971435547
AAPL,2018-01-31,39.210731506347656
AAPL,2018-02-01,39.29270935058594
AAPL,2018-02-02,37.58778381347656
AAPL,2018-02-05,36.648677825927734
AAPL,2018-02-06,38.180301666259766
AAPL,2018-02-07,37.362953186035156
AAPL,2018-02-08,36.33485794067383
AAPL,2018-02-09,36.779293060302734
AAPL,2018-02-12,38.26070785522461
AAPL,2018-02-13,38.64399719238281
AAPL,2018-02-14,39.35648727416992
AAPL,2018-02-15,40.67802810668945
AAPL,2018-02-16,40.54633712768555
AAPL,2018-02-20,40.40995788574219
AAPL,2018-02-21,40.2265510559082
AAPL,2018-02-22,40.56280517578125
AAPL,2018-02-23,41.268245697021484
AAPL,2018-02-26,42.08419418334961
AAPL,2018-02-27,41.947811126708984
AAPL,2018-02-28,41.88432693481445
AAPL,2018-03-01,41.150665283203125
AAPL,2018-03-02,41.43519973754883
AAPL,2018-03-05,41.578636169433594
AAPL,2018-03-06,41.543365478515625
AAPL,2018-03-07,41.15772247314453
AAPL,2018-03-08,41.60686492919922
AAPL,2018-03-09,42.321693420410156
AAPL,2018-03-12,42.73085403442383
AAPL,2018-03-13,42.31935501098633
AAPL,2018-03-14,41.95956802368164
AAPL,2018-03-15,42.00894546508789
AAPL,2018-03-16,41.860816955566406
AAPL,2018-03-19,41.221214294433594
AAPL,2018-03-20,41.20710372924805
AAPL,2018-03-21,40.27357482910156
AAPL,2018-03-22,39.70451354980469
AAPL,2018-03-23,38.785091400146484
AAPL,2018-03-26,40.626304626464844
AAPL,2018-03-27,39.584590911865234
AAPL,2018-03-28,39.147220611572266
AAPL,2018-03-29,39.452903747558594
AAPL,2018-04-02,39.194244384765625
AAPL,2018-04-03,39.596343994140625
AAPL,2018-04-04,40.353515625
AAPL,2018-04-05,40.63335418701172
AAPL,2018-04-06,39.593997955322266
AAPL,2018-04-09,39.98670196533203
AAPL,2018-04-10,40.739166259765625
AAPL,2018-04-11,40.548702239990234
AAPL,2018-04-12,40.94844055175781
AAPL,2018-04-13,41.087181091308594
AAPL,2018-04-16,41.34349060058594
AAPL,2018-04-17,41.91255569458008
AAPL,2018-04-18,41.81848907470703
AAPL,2018-04-19,40.63335418701172
AAPL,2018-04-20,38.968509674072266
AAPL,2018-04-23,38.85563659667969
AAPL,2018-04-24,38.31479263305664
AAPL,2018-04-25,38.481754302978516
AAPL,2018-04-26,38.615787506103516
AAPL,2018-04-27,38.16901779174805
AAPL,2018-04-30,38.86034393310547
AAPL,2018-05-01,39.7633056640625
AAPL,2018-05-02,41.51986312866211
AAPL,2018-05-03,41.59508514404297
AAPL,2018-05-04,43.22700881958008
AAPL,2018-05-07,43.53975296020508
AAPL,2018-05-08,43.7490348815918
AAPL,2018-05-09,44.05708312988281
AAPL,2018-05-10,44.687286376953125
AAPL,2018-05-11,44.51731491088867
AAPL,2018-05-14,44.41344451904297
AAPL,2018-05-15,44.009803771972656
AAPL,2018-05-16,44.420528411865234
AAPL,2018-05-17,44.1396369934082
AAPL,2018-05-18,43.979103088378906
AAPL,2018-05-21,44.29071044921875
AAPL,2018-05-22,44.17975616455078
AAPL,2018-05-23,44.46302795410156
AAPL,2018-05-24,44.41344451904297
AAPL,2018-05-25,44.514957427978516
AAPL,2018-05-29,44.35444259643555
AAPL,2018-05-30,44.26002502441406
AAPL,2018-05-31,44.111297607421875
AAPL,2018-06-01,44.90681076049805
AAPL,2018-06-04,45.28213882446289
AAPL,2018-06-05,45.63148498535156
AAPL,2018-06-06,45.78963851928711
AAPL,2018-06-07,45.66691207885742
AAPL,2018-06-08,45.251441955566406
AAPL,2018-06-11,45.14049530029297
AAPL,2018-06-12,45.38835144042969
AAPL,2018-06-13,45.01539993286133
AAPL,2018-06-14,45.038997650146484
AAPL,2018-06-15,44.576332092285156
AAPL,2018-06-18,44.552730560302734
AAPL,2018-06-19,43.8327522277832
AAPL,2018-06-20,44.02398681640625
AAPL,2018-06-21,43.77847671508789
AAPL,2018-06-22,43.6510009765625
AAPL,2018-06-25,43.00185012817383
AAPL,2018-06-26,43.53533935546875
AAPL,2018-06-27,43.47159957885742
AAPL,2018-06-28,43.78791046142578
AAPL,2018-06-29,43.69584655761719
AAPL,2018-07-02,44.18447494506836
AAPL,2018-07-03,43.41493606567383
AAPL,2018-07-05,43.76430130004883
AAPL,2018-07-06,44.370975494384766
AAPL,2018-07-09,44.987056732177734
AAPL,2018-07-10,44.932769775390625
AAPL,2018-07-11,44.349727630615234
AAPL,2018-07-12,45.09328842163086
AAPL,2018-07-13,45.16410446166992
AAPL,2018-07-16,45.06496810913086
AAPL,2018-07-17,45.19242477416992
AAPL,2018-07-18,44.944580078125
AAPL,2018-07-19,45.2939338684082
AAPL,2018-07-20,45.19008255004883
AAPL,2018-07-23,45.230201721191406
AAPL,2018-07-24,45.558311462402344
AAPL,2018-07-25,45.98793029785156
AAPL,2018-07-26,45.84392547607422
AAPL,2018-07-27,45.081485748291016
AAPL,2018-07-30,44.82890319824219
AAPL,2018-07-31,44.918609619140625
AAPL,2018-08-01,47.56476974487305
AAPL,2018-08-02,48.95513153076172
AAPL,2018-08-03,49.096744537353516
AAPL,2018-08-06,49.35169982910156
AAPL,2018-08-07,48.889015197753906
AAPL,2018-08-08,48.92207336425781
AAPL,2018-08-09,49.30683135986328
AAPL,2018-08-10,49.15998077392578
AAPL,2018-08-13,49.477386474609375
AAPL,2018-08-14,49.685848236083984
AAPL,2018-08-15,49.80192947387695
AAPL,2018-08-16,50.531524658203125
AAPL,2018-08-17,51.5406379699707
AAPL,2018-08-20,51.038448333740234
AAPL,2018-08-21,50.9389533996582
AAPL,2018-08-22,50.94131851196289
AAPL,2018-08-23,51.04554748535156
AAPL,2018-08-24,51.204261779785156
AAPL,2018-08-27,51.62591552734375
AAPL,2018-08-28,52.04281997680664
AAPL,2018-08-29,52.81979751586914
AAPL,2018-08-30,53.30537796020508
AAPL,2018-08-31,53.92129135131836
AAPL,2018-09-04,54.094215393066406
AAPL,2018-09-05,53.74125671386719
AAPL,2018-09-06,52.84821319580078
AAPL,2018-09-07,52.42182159423828
AAPL,2018-09-10,51.71830368041992
AAPL,2018-09-11,53.02587890625
AAPL,2018-09-12,52.36734390258789
AAPL,2018-09-13,53.63229751586914
AAPL,2018-09-14,53.02351379394531
AAPL,2018-09-17,51.611698150634766
AAPL,2018-09-18,51.69696807861328
AAPL,2018-09-19,51.72776794433594
AAPL,2018-09-20,52.1209831237793
AAPL,2018-09-21,51.55958938598633
AAPL,2018-09-24,52.30101776123047
AAPL,2018-09-25,52.632659912109375
AAPL,2018-09-26,52.21337890625
AAPL,2018-09-27,53.286441802978516
AAPL,2018-09-28,53.47359848022461
AAPL,2018-10-01,53.83363723754883
AAPL,2018-10-02,54.31214141845703
AAPL,2018-10-03,54.973045349121094
AAPL,2018-10-04,54.006568908691406
AAPL,2018-10-05,53.13010025024414
AAPL,2018-10-08,53.006935119628906
AAPL,2018-10-09,53.74125671386719
AAPL,2018-10-10,51.25163269042969
AAPL,2018-10-11,50.799190521240234
AAPL,2018-10-12,52.613704681396484
AAPL,2018-10-15,51.48853302001953
AAPL,2018-10-16,52.6231803894043
AAPL,2018-10-17,52.395774841308594
AAPL,2018-10-18,51.17109680175781
AAPL,2018-10-19,51.950439453125
AAPL,2018-10-22,52.26786422729492
AAPL,2018-10-23,52.76056671142578
AAPL,2018-10-24,50.95079040527344
AAPL,2018-10-25,52.066505432128906
AAPL,2018-10-26,51.23741912841797
AAPL,2018-10-29,50.27568054199219
AAPL,2018-10-30,50.52678680419922
AAPL,2018-10-31,51.843841552734375
AAPL,2018-11-01,52.63975524902344
AAPL,2018-11-02,49.148136138916016
AAPL,2018-11-05,47.75289535522461
AAPL,2018-11-06,48.2692985534668
AAPL,2018-11-07,49.73323059082031
AAPL,2018-11-08,49.55971145629883
AAPL,2018-11-09,48.604122161865234
AAPL,2018-11-12,46.15571975708008
AAPL,2018-11-13,45.69457244873047
AAPL,2018-11-14,44.40383529663086
AAPL,2018-11-15,45.49964904785156
AAPL,2018-11-16,46.00358963012695
AAPL,2018-11-19,44.18037414550781
AAPL,2018-11-20,42.06951904296875
AAPL,2018-11-21,42.02198028564453
AAPL,2018-11-23,40.95468521118164
AAPL,2018-11-26,41.508544921875
AAPL,2018-11-27,41.418212890625
AAPL,2018-11-28,43.010860443115234
AAPL,2018-11-29,42.68044662475586
AAPL,2018-11-30,42.44985580444336
AAPL,2018-12-03,43.93315505981445
AAPL,2018-12-04,42.00059127807617
AAPL,2018-12-06,41.53231430053711
AAPL,2018-12-07,40.051395416259766
AAPL,2018-12-10,40.31523895263672
AAPL,2018-12-11,40.08466339111328
AAPL,2018-12-12,40.196388244628906
AAPL,2018-12-13,40.63614273071289
AAPL,2018-12-14,39.33589553833008
AAPL,2018-12-17,38.969818115234375
AAPL,2018-12-18,39.476139068603516
AAPL,2018-12-19,38.24480056762695
AAPL,2018-12-20,37.27971649169922
AAPL,2018-12-21,35.8297004699707
AAPL,2018-12-24,34.90264129638672
AAPL,2018-12-26,37.36054611206055
AAPL,2018-12-27,37.11807632446289
AAPL,2018-12-28,37.1370849609375
AAPL,2018-12-31,37.49603271484375
AAPL,2019-01-02,37.538822174072266
AAPL,2019-01-03,33.799678802490234
AAPL,2019-01-04,35.242557525634766
AAPL,2019-01-07,35.16411209106445
AAPL,2019-01-08,35.834442138671875
AAPL,2019-01-09,36.44297409057617
AAPL,2019-01-10,36.5594596862793
AAPL,2019-01-11,36.20051956176758
AAPL,2019-01-14,35.65617752075195
AAPL,2019-01-15,36.38593292236328
AAPL,2019-01-16,36.83045959472656
AAPL,2019-01-17,37.04914474487305
AAPL,2019-01-18,37.277347564697266
AAPL,2019-01-22,36.44061279296875
AAPL,2019-01-23,36.58799362182617
AAPL,2019-01-24,36.2979850769043
AAPL,2019-01-25,37.50078582763672
AAPL,2019-01-28,37.15372085571289
AAPL,2019-01-29,36.768638610839844
AAPL,2019-01-30,39.281219482421875
AAPL,2019-01-31,39.5640869140625
AAPL,2019-02-01,39.58310317993164
AAPL,2019-02-04,40.70746612548828
AAPL,2019-02-05,41.40394973754883
AAPL,2019-02-06,41.418212890625
AAPL,2019-02-07,40.63377380371094
AAPL,2019-02-08,40.681514739990234
AAPL,2019-02-11,40.447566986083984
AAPL,2019-02-12,40.79611587524414
AAPL,2019-02-13,40.62660598754883
AAPL,2019-02-14,40.77461242675781
AAPL,2019-02-15,40.68391036987305
AAPL,2019-02-19,40.805660247802734
AAPL,2019-02-20,41.0682487487793
AAPL,2019-02-21,40.836692810058594
AAPL,2019-02-22,41.29266357421875
AAPL,2019-02-25,41.59346008300781
AAPL,2019-02-26,41.61733627319336
AAPL,2019-02-27,41.74624252319336
AAPL,2019-02-28,41.33563232421875
AAPL,2019-03-01,41.77011489868164
AAPL,2019-03-04,41.98020553588867
AAPL,2019-03-05,41.90380096435547
AAPL,2019-03-06,41.662689208984375
AAPL,2019-03-07,41.18045425415039
AAPL,2019-03-08,41.2783317565918
AAPL,2019-03-11,42.70830535888672
AAPL,2019-03-12,43.18816375732422
AAPL,2019-03-13,43.379150390625
AAPL,2019-03-14,43.86137008666992
AAPL,2019-03-15,44.43192672729492
AAPL,2019-03-18,44.88551330566406
AAPL,2019-03-19,44.52980422973633
AAPL,2019-03-20,44.91893768310547
AAPL,2019-03-21,46.573307037353516
AAPL,2019-03-22,45.60885238647461
AAPL,2019-03-25,45.057395935058594
AAPL,2019-03-26,44.59187698364258
AAPL,2019-03-27,44.99292755126953
AAPL,2019-03-28,45.052616119384766
AAPL,2019-03-29,45.34623718261719
AAPL,2019-04-01,45.65422058105469
AAPL,2019-04-02,46.317867279052734
AAPL,2019-04-03,46.635379791259766
AAPL,2019-04-04,46.716552734375
AAPL,2019-04-05,47.02928161621094
AAPL,2019-04-08,47.76932907104492
AAPL,2019-04-09,47.626094818115234
AAPL,2019-04-10,47.893463134765625
AAPL,2019-04-11,47.49479675292969
AAPL,2019-04-12,47.47570037841797
AAPL,2019-04-15,47.5616455078125
AAPL,2019-04-16,47.56642150878906
AAPL,2019-04-17,48.492679595947266
AAPL,2019-04-18,48.66694641113281
AAPL,2019-04-22,48.82689666748047
AAPL,2019-04-23,49.53114318847656
AAPL,2019-04-24,49.454742431640625
AAPL,2019-04-25,49.00593948364258
AAPL,2019-04-26,48.7719841003418
AAPL,2019-04-29,48.84599304199219
AAPL,2019-04-30,47.90541076660156
AAPL,2019-05-01,50.25687026977539
AAPL,2019-05-02,49.92982482910156
AAPL,2019-05-03,50.550506591796875
AAPL,2019-05-06,49.769866943359375
AAPL,2019-05-07,48.428218841552734
AAPL,2019-05-08,48.437767028808594
AAPL,2019-05-09,47.91735076904297
AAPL,2019-05-10,47.25353240966797
AAPL,2019-05-13,44.50716781616211
AAPL,2019-05-14,45.21172332763672
AAPL,2019-05-15,45.75334548950195
AAPL,2019-05-16,45.55202865600586
AAPL,2019-05-17,45.293216705322266
AAPL,2019-05-20,43.87689971923828
AAPL,2019-05-21,44.71806335449219
AAPL,2019-05-22,43.80260467529297
AAPL,2019-05-23,43.05491256713867
AAPL,2019-05-24,42.88955307006836
AAPL,2019-05-28,42.712215423583984
AAPL,2019-05-29,42.50851821899414
AAPL,2019-05-30,42.72899627685547
AAPL,2019-05-31,41.95494842529297
AAPL,2019-06-03,41.53076934814453
AAPL,2019-06-04,43.05012893676758
AAPL,2019-06-05,43.74509048461914
AAPL,2019-06-06,44.38734817504883
AAPL,2019-06-07,45.56880187988281
AAPL,2019-06-10,46.151145935058594
AAPL,2019-06-11,46.68555450439453
AAPL,2019-06-12,46.5369873046875
AAPL,2019-06-13,46.52738952636719
AAPL,2019-06-14,46.18950271606445
AAPL,2019-06-17,46.46508026123047
AAPL,2019-06-18,47.55787658691406
AAPL,2019-06-19,47.418880462646484
AAPL,2019-06-20,47.79991912841797
AAPL,2019-06-21,47.636959075927734
AAPL,2019-06-24,47.589027404785156
AAPL,2019-06-25,46.867698669433594
AAPL,2019-06-26,47.88140869140625
AAPL,2019-06-27,47.86701583862305
AAPL,2019-06-28,47.43085861206055
AAPL,2019-07-01,48.300785064697266
AAPL,2019-07-02,48.58355712890625
AAPL,2019-07-03,48.98617935180664
AAPL,2019-07-05,48.943023681640625
AAPL,2019-07-08,47.934112548828125
AAPL,2019-07-09,48.22648239135742
AAPL,2019-07-10,48.70337677001953
AAPL,2019-07-11,48.34870529174805
AAPL,2019-07-12,48.72016906738281
AAPL,2019-07-15,49.177886962890625
AAPL,2019-07-16,49.00773239135742
AAPL,2019-07-17,48.73214340209961
AAPL,2019-07-18,49.285736083984375
AAPL,2019-07-19,48.55001449584961
AAPL,2019-07-22,49.65958023071289
AAPL,2019-07-23,50.04780197143555
AAPL,2019-07-24,50.00706481933594
AAPL,2019-07-25,49.61164093017578
AAPL,2019-07-26,49.78419494628906
AAPL,2019-07-29,50.24910354614258
AAPL,2019-07-30,50.033424377441406
AAPL,2019-07-31,51.054325103759766
AAPL,2019-08-01,49.94954299926758
AAPL,2019-08-02,48.892704010009766
AAPL,2019-08-05,46.33328628540039
AAPL,2019-08-06,47.21038818359375
AAPL,2019-08-07,47.69926071166992
AAPL,2019-08-08,48.75132751464844
AAPL,2019-08-09,48.34959411621094
AAPL,2019-08-12,48.226890563964844
AAPL,2019-08-13,50.26923751831055
AAPL,2019-08-14,48.7729606628418
AAPL,2019-08-15,48.52999496459961
AAPL,2019-08-16,49.6750602722168
AAPL,2019-08-19,50.6011962890625
AAPL,2019-08-20,50.60359573364258
AAPL,2019-08-21,51.15207290649414
AAPL,2019-08-22,51.1087760925293
AAPL,2019-08-23,48.74651336669922
AAPL,2019-08-26,49.67264938354492
AAPL,2019-08-27,49.11214828491211
AAPL,2019-08-28,49.44172286987305
AAPL,2019-08-29,50.27885437011719
AAPL,2019-08-30,50.21390151977539
AAPL,2019-09-03,49.48260498046875
AAPL,2019-09-04,50.322147369384766
AAPL,2019-09-05,51.3060302734375
AAPL,2019-09-06,51.30122375488281
AAPL,2019-09-09,51.52012252807617
AAPL,2019-09-10,52.12873458862305
AAPL,2019-09-11,53.78617858886719
AAPL,2019-09-12,53.6658935546875
AAPL,2019-09-13,52.62187194824219
AAPL,2019-09-16,52.898521423339844
AAPL,2019-09-17,53.090972900390625
AAPL,2019-09-18,53.58892059326172
AAPL,2019-09-19,53.15351867675781
AAPL,2019-09-20,52.37651062011719
AAPL,2019-09-23,52.61465835571289
AAPL,2019-09-24,52.364479064941406
AAPL,2019-09-25,53.17034912109375
AAPL,2019-09-26,52.89611053466797
AAPL,2019-09-27,52.638729095458984
AAPL,2019-09-30,53.87757873535156
AAPL,2019-10-01,54.026737213134766
AAPL,2019-10-02,52.67239761352539
AAPL,2019-10-03,53.11982727050781
AAPL,2019-10-04,54.608882904052734
AAPL,2019-10-07,54.62091064453125
AAPL,2019-10-08,53.98101806640625
AAPL,2019-10-09,54.61368942260742
AAPL,2019-10-10,55.34979248046875
AAPL,2019-10-11,56.82200241088867
AAPL,2019-10-14,56.740230560302734
AAPL,2019-10-15,56.607913970947266
AAPL,2019-10-16,56.3793830871582
AAPL,2019-10-17,56.59828567504883
AAPL,2019-10-18,56.870113372802734
AAPL,2019-10-21,57.85639953613281
AAPL,2019-10-22,57.72409439086914
AAPL,2019-10-23,58.49869155883789
AAPL,2019-10-24,58.59492111206055
AAPL,2019-10-25,59.31658935546875
AAPL,2019-10-28,59.9107551574707
AAPL,2019-10-29,58.525150299072266
AAPL,2019-10-30,58.517940521240234
AAPL,2019-10-31,59.840999603271484
AAPL,2019-11-01,61.539337158203125
AAPL,2019-11-04,61.94346618652344
AAPL,2019-11-05,61.85447311401367
AAPL,2019-11-06,61.88092041015625
AAPL,2019-11-07,62.5951042175293
AAPL,2019-11-08,62.766422271728516
AAPL,2019-11-11,63.26344680786133
AAPL,2019-11-12,63.205543518066406
AAPL,2019-11-13,63.8111686706543
AAPL,2019-11-14,63.36962890625
AAPL,2019-11-15,64.12240600585938
AAPL,2019-11-18,64.44573974609375
AAPL,2019-11-19,64.25028228759766
AAPL,2019-11-20,63.50233459472656
AAPL,2019-11-21,63.21760940551758
AAPL,2019-11-22,63.16212463378906
AAPL,2019-11-25,64.26958465576172
AAPL,2019-11-26,63.767730712890625
AAPL,2019-11-27,64.624267578125
AAPL,2019-11-29,64.48193359375
AAPL,2019-12-02,63.736358642578125
AAPL,2019-12-03,62.59993362426758
AAPL,2019-12-04,63.15245819091797
AAPL,2019-12-05,64.0789794921875
AAPL,2019-12-06,65.31673431396484
AAPL,2019-12-09,64.40226745605469
AAPL,2019-12-10,64.77869415283203
AAPL,2019-12-11,65.33121490478516
AAPL,2019-12-12,65.4977035522461
AAPL,2019-12-13,66.38801574707031
AAPL,2019-12-16,67.5244369506836
AAPL,2019-12-17,67.65715789794922
AAPL,2019-12-18,67.49549102783203
AAPL,2019-12-19,67.56302642822266
AAPL,2019-12-20,67.42310333251953
AAPL,2019-12-23,68.52335357666016
AAPL,2019-12-24,68.5884780883789
AAPL,2019-12-26,69.94930267333984
AAPL,2019-12-27,69.92276000976562
AAPL,2019-12-30,70.33776092529297
AAPL,2019-12-31,70.85167694091797
AAPL,2020-01-02,72.4682846069336
AAPL,2020-01-03,71.76373291015625
AAPL,2020-01-06,72.33555603027344
AAPL,2020-01-07,71.99535369873047
AAPL,2020-01-08,73.15351104736328
AAPL,2020-01-09,74.70735168457031
AAPL,2020-01-10,74.87621307373047
AAPL,2020-01-13,76.47591400146484
AAPL,2020-01-14,75.44325256347656
AAPL,2020-01-15,75.11991882324219
AAPL,2020-01-16,76.06092834472656
AAPL,2020-01-17,76.90296936035156
AAPL,2020-01-21,76.38180541992188
AAPL,2020-01-22,76.65447998046875
AAPL,2020-01-23,77.02360534667969
AAPL,2020-01-24,76.8016357421875
AAPL,2020-01-27,74.54327392578125
AAPL,2020-01-28,76.65203094482422
AAPL,2020-01-29,78.25653839111328
AAPL,2020-01-30,78.14315032958984
AAPL,2020-01-31,74.67837524414062
AAPL,2020-02-03,74.47330474853516
AAPL,2020-02-04,76.93193054199219
AAPL,2020-02-05,77.55926513671875
AAPL,2020-02-06,78.46648406982422
AAPL,2020-02-07,77.39990234375
AAPL,2020-02-10,77.76750946044922
AAPL,2020-02-11,77.29832458496094
AAPL,2020-02-12,79.13399505615234
AAPL,2020-02-13,78.5704574584961
AAPL,2020-02-14,78.58983612060547
AAPL,2020-02-18,77.15079498291016
AAPL,2020-02-19,78.26815032958984
AAPL,2020-02-20,77.46520233154297
AAPL,2020-02-21,75.71178436279297
AAPL,2020-02-24,72.11541748046875
AAPL,2020-02-25,69.67271423339844
AAPL,2020-02-26,70.77799224853516
AAPL,2020-02-27,66.15135192871094
AAPL,2020-02-28,66.1126480102539
AAPL,2020-03-02,72.26779174804688
AAPL,2020-03-03,69.97262573242188
AAPL,2020-03-04,73.21827697753906
AAPL,2020-03-05,70.84329986572266
AAPL,2020-03-06,69.9024887084961
AAPL,2020-03-09,64.37374877929688
AAPL,2020-03-10,69.01005554199219
AAPL,2020-03-11,66.61329650878906
AAPL,2020-03-12,60.03491973876953
AAPL,2020-03-13,67.22761535644531
AAPL,2020-03-16,58.5789794921875
AAPL,2020-03-17,61.15470504760742
AAPL,2020-03-18,59.65764236450195
AAPL,2020-03-19,59.20054244995117
AAPL,2020-03-20,55.44215393066406
AAPL,2020-03-23,54.26433563232422
AAPL,2020-03-24,59.70842742919922
AAPL,2020-03-25,59.37950134277344
AAPL,2020-03-26,62.50423812866211
AAPL,2020-03-27,59.916412353515625
AAPL,2020-03-30,61.626312255859375
AAPL,2020-03-31,61.50054931640625
AAPL,2020-04-01,58.26457977294922
AAPL,2020-04-02,59.236812591552734
AAPL,2020-04-03,58.385498046875
AAPL,2020-04-06,63.47890090942383
AAPL,2020-04-07,62.7436637878418
AAPL,2020-04-08,64.34957122802734
AAPL,2020-04-09,64.81393432617188
AAPL,2020-04-13,66.0860366821289
AAPL,2020-04-14,69.42361450195312
AAPL,2020-04-15,68.78996276855469
AAPL,2020-04-16,69.3365249633789
AAPL,2020-04-17,68.3957290649414
AAPL,2020-04-20,66.97608184814453
AAPL,2020-04-21,64.90583038330078
AAPL,2020-04-22,66.77533721923828
AAPL,2020-04-23,66.51655578613281
AAPL,2020-04-24,68.43688201904297
AAPL,2020-04-27,68.48522186279297
AAPL,2020-04-28,67.37512969970703
AAPL,2020-04-29,69.58808135986328
AAPL,2020-04-30,71.05611419677734
AAPL,2020-05-01,69.91215515136719
AAPL,2020-05-04,70.90133666992188
AAPL,2020-05-05,71.96549987792969
AAPL,2020-05-06,72.70796203613281
AAPL,2020-05-07,73.46013641357422
AAPL,2020-05-08,75.20860290527344
AAPL,2020-05-11,76.39203643798828
AAPL,2020-05-12,75.51901245117188
AAPL,2020-05-13,74.60719299316406
AAPL,2020-05-14,75.06553649902344
AAPL,2020-05-15,74.62173461914062
AAPL,2020-05-18,76.37992858886719
AAPL,2020-05-19,75.93855285644531
AAPL,2020-05-20,77.41542053222656
AAPL,2020-05-21,76.83824157714844
AAPL,2020-05-22,77.33297729492188
AAPL,2020-05-26,76.80912780761719
AAPL,2020-05-27,77.14381408691406
AAPL,2020-05-28,77.17778015136719
AAPL,2020-05-29,77.10256958007812
AAPL,2020-06-01,78.05078125
AAPL,2020-06-02,78.41210174560547
AAPL,2020-06-03,78.84378051757812
AAPL,2020-06-04,78.16475677490234
AAPL,2020-06-05,80.3909683227539
AAPL,2020-06-08,80.86627197265625
AAPL,2020-06-09,83.41986083984375
AAPL,2020-06-10,85.5660629272461
AAPL,2020-06-11,81.4579849243164
AAPL,2020-06-12,82.16127014160156
AAPL,2020-06-15,83.17737579345703
AAPL,2020-06-16,85.38175201416016
AAPL,2020-06-17,85.26293182373047
AAPL,2020-06-18,85.296875
AAPL,2020-06-19,84.80946350097656
AAPL,2020-06-22,87.02837371826172
AAPL,2020-06-23,88.88597869873047
AAPL,2020-06-24,87.31697082519531
AAPL,2020-06-25,88.47612762451172
AAPL,2020-06-26,85.75762939453125
AAPL,2020-06-29,87.73406982421875
AAPL,2020-06-30,88.46643829345703
AAPL,2020-07-01,88.29912567138672
AAPL,2020-07-02,88.29912567138672
AAPL,2020-07-06,90.66114807128906
AAPL,2020-07-07,90.37981414794922
AAPL,2020-07-08,92.48477935791016
AAPL,2020-07-09,92.88248443603516
AAPL,2020-07-10,93.04495239257812
AAPL,2020-07-13,92.6157455444336
AAPL,2020-07-14,94.14838409423828
AAPL,2020-07-15,94.79588317871094
AAPL,2020-07-16,93.62940979003906
AAPL,2020-07-17,93.44024658203125
AAPL,2020-07-20,95.40940856933594
AAPL,2020-07-21,94.09258270263672
AAPL,2020-07-22,94.35691833496094
AAPL,2020-07-23,90.06212615966797
AAPL,2020-07-24,89.83903503417969
AAPL,2020-07-27,91.9682388305664
AAPL,2020-07-28,90.45744323730469
AAPL,2020-07-29,92.19134521484375
AAPL,2020-07-30,93.30687713623047
AAPL,2020-07-31,103.07503509521484
AAPL,2020-08-03,105.67230987548828
AAPL,2020-08-04,106.37797546386719
AAPL,2020-08-05,106.76358795166016
AAPL,2020-08-06,110.48847198486328
AAPL,2020-08-07,107.97644805908203
AAPL,2020-08-10,109.54586029052734
AAPL,2020-08-11,106.28797149658203
AAPL,2020-08-12,109.82038116455078
AAPL,2020-08-13,111.76393127441406
AAPL,2020-08-14,111.6643295288086
AAPL,2020-08-17,111.3727798461914
AAPL,2020-08-18,112.30084991455078
AAPL,2020-08-19,112.44174194335938
AAPL,2020-08-20,114.93677520751953
AAPL,2020-08-21,120.85975646972656
AAPL,2020-08-24,122.30526733398438
AAPL,2020-08-25,121.3019027709961
AAPL,2020-08-26,122.95150756835938
AAPL,2020-08-27,121.48168182373047
AAPL,2020-08-28,121.28490447998047
AAPL,2020-08-31,125.39794921875
AAPL,2020-09-01,130.392822265625
